Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.firebolt,Hellfire,2,0,ability,Firebolt,1,,,A mote of fire propelled at the foe.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.grease-missile,Hellfire,2,1,ability,Grease Missile,1,65,demonologist.ability.firebolt,"Shadow Bolt coats its target in flammable grease, slowing it and making it prone to falling and intense burns."
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.netherchar,Hellfire,2,2,ability,Netherchar,1,70,demonologist.ability.grease-missile,"Flames rise beneath the enemy, dealing Fire damage and setting it ablaze."
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.napalm,Hellfire,2,3,ability,Napalm,1,75,demonologist.ability.netherchar,Consume an active burn to deal most of its remaining damage immediately.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.soul-siphon,Soul Harvest,3,0,ability,Soul Siphon,1,,,Mark a soul for three turns; its death yields a Soul Gem.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.dance-of-the-dead,Soul Harvest,3,1,ability,Dance of the Dead,1,65,demonologist.ability.soul-siphon,Enemies killed by Doom return as temporary undead allies.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.soul-vessel,Soul Harvest,3,3,ability,Soul Vessel,1,75,demonologist.ability.dance-of-the-dead,Use a Soul Gem to store your soul temporarily; fatal damage instead restores 25% health and mana.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.desoul,Soul Harvest,3,4,ability,Desoul,1,80,demonologist.ability.soul-vessel,"Removes the soul from the enemy, instantly killing it."
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.soul-asylum,Soul Harvest,3,5,ability,Soul Asylum,2,85,demonologist.ability.desoul,Enemies killed by Desoul produce a Soul Gem.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.flammable-affliction,Demonic Curses,4,0,ability,Flammable Affliction,1,,,Curse of Umbra also reduces Fire resistance.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.curse-elijah,Demonic Curses,4,1,ability,Curse of Elijah,1,65,demonologist.ability.flammable-affliction,"Makes the target brittle, reducing armor and allowing fractures."
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.curse-dysarthria,Demonic Curses,4,2,ability,Curse of Dysarthria,1,70,demonologist.ability.curse-elijah,Persistently adds one turn to every spell's casting time.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.monkeys-paw,Demonic Curses,4,3,ability,Monkey's Paw,1,75,demonologist.ability.curse-dysarthria,Increases the potency of all curses.
Demonologist,Second Promotion,Warlock,Abyssal Covenant,0,2,2,1,2,0,1,2,3,4,Dagger; Staff,Tome,Cloth,Cloth,"Demonologists bind fiendish patrons through dangerous contracts. Their bargains offer flexible harm, protection, and recovery, but every favor risks resentment and bargain taint.",demonologist.ability.demon-eyes,Demonic Curses,4,4,ability,Demon Eyes,2,80,demonologist.ability.monkeys-paw,"Curse the enemy, making them enticing to Fiends; Contracts are more effective and damage from Fiends is increased."
