Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.promotion.soulcatcher,Totems,1.5,7,promotion,Promote: Soulcatcher,3,60,shaman.ability.totem-surge; shaman.ability.astral-shift; shaman.ability.double-strike,
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.ability.spirit-animal,Spirit Warrior,2,0,ability,Spirit Animal,2,,,Call your chosen undead animal spirit for a four-turn combat blessing.
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.ability.piercing-strike,Spirit Warrior,2,1,ability,Piercing Strike,1,35,shaman.ability.spirit-animal,"Pierces the enemy's defenses, ignoring armor and defenses."
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.ability.maelstrom-weapon,Spirit Warrior,2,2,ability,Maelstrom Weapon,1,40,shaman.ability.piercing-strike,"Successive strikes channel maelstrom energy into your weapon, increasing critical strike chance with each hit. The energy dissipates on a critical strike or if you miss."
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.ability.true-strike,Spirit Warrior,2,3,ability,True Strike,1,45,shaman.ability.maelstrom-weapon,Attack that is guaranteed to hit at the cost of damage.
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.ability.double-strike,Spirit Warrior,2,5,ability,Double Strike,1,55,shaman.ability.true-strike,Strike the enemy twice in rapid succession.
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.ability.hex,Bad Omens,3,0,ability,Hex,1,,,"Afflict the target with a hex that can poison, blind, and silence."
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.talent.hexcraft,Bad Omens,3,2,talent,Hexcraft,1,40,shaman.ability.hex,Increase Magic by 10% while cultivating hostile omens.
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.talent.omen-ward,Bad Omens,3,4,talent,Omen Ward,1,50,shaman.talent.hexcraft,Increase Magic Defense by 10% before mastering Bad Omens.
Shaman,First Promotion,Pathfinder,,1,0,1,1,1,2,3,1,2,2,Fist; Dagger; Club; Staff,Fist; Shield,Light; Medium,Light; Medium,"The Shaman is a master of the natural elements, channeling the raw forces of fire, water, earth, and air to devastate their enemies. By imbuing weapons with elemental fury, they transform mundane strikes into catastrophic blows. As warriors of nature, they bring balance to the battlefield, wielding power both destructive and enhancing.",shaman.talent.bad-omens,Bad Omens,3,5,talent,Bad Omens,2,55,shaman.talent.omen-ward,Enemy misses and your critical hits add dread; three stacks Stun for two turns.
