Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.anvil-strike-2,Weapon Arts,1,7,ability,Anvil Strike 2,1,,grandmaster-of-arms.ability.anvil-strike,A mastered hammer blow with greater impact against armor and balance.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.iron-palm-3,Weapon Arts,2,0,ability,Iron Palm 3,2,,grandmaster-of-arms.ability.iron-palm-2,A perfected palm strike backed by complete unarmed mastery.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.hemorrhage-3,Weapon Arts,2,1,ability,Hemorrhage 3,2,,grandmaster-of-arms.ability.hemorrhage-2,A perfected dagger cut that opens a devastating wound.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.riposte-line-3,Weapon Arts,2,2,ability,Riposte Line 3,2,,grandmaster-of-arms.ability.riposte-line-2,A perfected sword counter-line with masterful precision.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.low-sweep-3,Weapon Arts,2,3,ability,Low Sweep 3,2,,grandmaster-of-arms.ability.low-sweep-2,A perfected sweep that overwhelms the target's footing.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.guard-cleaver-3,Weapon Arts,2,4,ability,Guard Cleaver 3,2,,grandmaster-of-arms.ability.guard-cleaver-2,A perfected longsword blow that tears through an enemy's guard.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.reavers-mark-3,Weapon Arts,2,5,ability,Reaver's Mark 3,2,,grandmaster-of-arms.ability.reavers-mark-2,A perfected reaping strike that leaves an inescapable mark.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.brace-3,Weapon Arts,2,6,ability,Brace 3,2,,grandmaster-of-arms.ability.brace-2,A perfected brace that turns defense into a masterful counter.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.anvil-strike-3,Weapon Arts,2,7,ability,Anvil Strike 3,2,,grandmaster-of-arms.ability.anvil-strike-2,A perfected hammer blow that crushes armor and balance.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.talent.perfect-form,Mastery,3,4,talent,Perfect Form,2,75,grandmaster-of-arms.ability.weapon-swap,Increase weapon damage by 1% and hit chance by 0.5% per rank of the equipped weapon's discipline.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.double-strike,Mastery,4,1,ability,Double Strike,1,,,Strike the enemy twice in rapid succession.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.dual-wield-excellence,Mastery,4,2,ability,Dual Wield Excellence,1,65,grandmaster-of-arms.ability.double-strike,Passive: Dual Wield no longer penalizes main-hand accuracy; the off-hand penalty remains.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.weapon-swap,Mastery,4,3,ability,Weapon Swap,1,70,grandmaster-of-arms.ability.dual-wield-excellence,Change to a different weapon during combat.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.ability.dual-wield-mastery,Mastery,4,5,ability,Dual Wield Mastery,1,80,grandmaster-of-arms.talent.perfect-form; grandmaster-of-arms.talent.adaptive-arsenal,Passive: Dual Wield no longer penalizes accuracy with either hand.
Grandmaster of Arms,Second Promotion,Weapon Master,Arsenal Mastery,2,1,0,2,0,2,5,3,0,2,Fist; Dagger; Sword; Club; Longsword; Battle Axe; Polearm; Hammer,,Light; Medium,Light; Medium,"Grandmasters of Arms are the pinnacle of weapon expertise, perfecting their chosen weapon style and wielding an adaptable arsenal with unmatched skill.",grandmaster-of-arms.talent.adaptive-arsenal,Mastery,5,4,talent,Adaptive Arsenal,2,75,grandmaster-of-arms.ability.weapon-swap,Increase parry chance by 0.5% and Riposte critical chance by 1% per rank of the equipped weapon's discipline.
