Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.talent.bearish-might,Direbear Form,1,3,talent,Bearish Might,1,45,druid.rating.bear-fortitude,Increase Attack by 10% while developing Direbear pressure.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.talent.rooted-guard,Direbear Form,1,4,talent,Rooted Guard,1,50,druid.talent.bearish-might,Increase Magic Defense by 10% against hostile magic.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.talent.guardian-beast,Direbear Form,1,5,talent,Guardian Beast,1,55,druid.talent.rooted-guard,Increase Defense by 10% after mastering the Direbear discipline.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.poisondart,Venom and Stone,2,0,ability,Poison Dart,1,,,Shape a thorn into a venomous dart and send it into the enemy.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.rating.ritual-potency,Venom and Stone,2,1,rating,+20 Magic,1,,druid.ability.poisondart,Permanently increase Magic by 20.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.resist-poison,Venom and Stone,2,2,ability,Resist Poison,1,40,druid.rating.ritual-potency,Increase Poison resistance by 50% for 100 steps of game time.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.noxious-mist,Venom and Stone,2,3,ability,Noxious Mist,1,45,druid.ability.resist-poison,Deal Poison damage to all enemies and possibly Poison each target.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.stoneskin,Venom and Stone,2,4,ability,Stone Skin,1,50,druid.ability.noxious-mist,"Transform your skin into solid rock, reducing melee damage and resisting fire."
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.talent.earthen-toxins,Venom and Stone,2,5,talent,Earthen Toxins,1,55,druid.ability.stoneskin,Increase Magic by 10% to reinforce poison and stone rites.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.promotion.archdruid,Growth and Stars,2.5,7,promotion,Promote: Archdruid,3,60,druid.talent.earthen-toxins; druid.ability.starfall,
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.regrowth,Growth and Stars,3,0,ability,Regrowth,1,,,Conjure leaves from the tree of life that heal the user over time.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.restoring-boon,Growth and Stars,3,1,ability,Restoring Boon,1,35,druid.ability.regrowth,Consume remaining Regrowth healing and restore 25% more immediately.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.calmingbreeze,Growth and Stars,3,2,ability,Calming Breeze,1,40,druid.ability.restoring-boon,Conjure a gentle breeze that grants peaceful focus.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.rating.natural-aegis,Growth and Stars,3,3,rating,+20 Magic Defense,1,,druid.ability.calmingbreeze,Permanently increase Magic Defense by 20.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.talent.seasonal-rite,Growth and Stars,3,4,talent,Seasonal Rite,1,50,druid.rating.natural-aegis,Increase Magic by 10% after mastering restorative and stellar rites.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.starfall,Growth and Stars,3,5,ability,Starfall,1,55,druid.talent.seasonal-rite,"Call three small meteors onto every enemy, each dealing Earth damage."
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.ability.primal-practice,Primal Practice,4,0,ability,Primal Practice,1,,,"Raise Attack while transformed, or Magic while in natural form, for three turns."
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.health.primal-vitality,Primal Practice,4,1,health,+50 HP,1,,druid.ability.primal-practice,Permanently increase maximum HP by 50.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.mana.primal-reserve,Primal Practice,4,2,mana,+50 MP,1,,druid.health.primal-vitality,Permanently increase maximum MP by 50.
Druid,First Promotion,Pathfinder,,1,1,1,1,1,1,2,2,2,2,Dagger; Club; Polearm; Hammer; Staff,Tome,Cloth; Light,Cloth; Light,"Druids act as an extension of nature to call upon the elemental forces, embodying nature's wrath and mystique. This attunement with nature allows druids to emulate creatures of the animal world, transforming into persistent Panther and Direbear forms with their native traits and selected compatible skills. They lose the ability to wear medium armor and shields but gain natural weapons and armor when transformed.",druid.talent.primal-versatility,Primal Practice,4,3,talent,Primal Versatility,1,45,druid.mana.primal-reserve,Increase Magic Defense by 10% across forms and nature rites.
