Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.unyielding-crust,Stone,1,3,talent,Unyielding Crust,1,75,archdruid.talent.rooted-bastion,Increase Defense by 10% after surviving physical blows.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.standing-stone,Stone,1,4,talent,Standing Stone,1,80,archdruid.talent.unyielding-crust,Increase Defense by 10% for sustained protection.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.stone-aspect,Stone,1,5,talent,Stone Aspect,1,85,archdruid.talent.standing-stone,Increase Magic Defense by 10% as the Stone aspect approaches mastery.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.mountain-incarnate,Stone,1,6,talent,Mountain Incarnate,2,90,archdruid.talent.stone-aspect,Increase Defense by 10% after completing the Stone discipline.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.ability.plantseeds,Growth,2,0,ability,Plant Seeds,1,,,Spread seeds of life around the battlefield; each seed changes the growth.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.verdant-memory,Growth,2,1,talent,Verdant Memory,1,65,archdruid.ability.plantseeds,Increase Magic by 10% while cultivating Growth attunement.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.ability.expel-curse,Growth,2,2,ability,Expel Curse,1,70,archdruid.talent.verdant-memory,Remove all persistent curses from the target.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.ability.grove-pulse,Growth,2,3,ability,Grove Pulse,1,75,archdruid.ability.expel-curse,"Deal Nature damage, heal for half the damage, and represent one fitting aspect."
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.deep-roots,Growth,2,4,talent,Deep Roots,1,80,archdruid.ability.grove-pulse,Increase Magic Defense by 10% for sustained Growth magic.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.growth-aspect,Growth,2,5,talent,Growth Aspect,1,85,archdruid.talent.deep-roots,Increase Magic by 10% as the Growth aspect approaches mastery.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.world-tree-scion,Growth,2,6,talent,World-Tree Scion,1,90,archdruid.talent.growth-aspect,Increase Magic by 10% after completing the Growth discipline.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.ability.bolt,Storm,3,0,ability,Bolt,1,,,Call down a focused storm bolt of natural lightning.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.ability.windswept,Storm,3,1,ability,Windswept,1,65,archdruid.ability.bolt,Launch the target on a mighty gust of wind.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.storm-memory,Storm,3,2,talent,Storm Memory,1,70,archdruid.ability.windswept,Increase Magic by 10% while cultivating Storm attunement.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.ability.balllightning,Storm,3,3,ability,Ball Lightning,1,75,archdruid.talent.storm-memory,Conjure a ball of electricity that repeatedly zaps the target.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.eye-of-storm,Storm,3,4,talent,Eye of the Storm,1,80,archdruid.ability.balllightning,Increase Magic Defense by 10% amid elemental pressure.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.talent.storm-aspect,Storm,3,5,talent,Storm Aspect,1,85,archdruid.talent.eye-of-storm,Increase Magic by 10% as the Storm aspect approaches mastery.
Archdruid,Second Promotion,Druid,Primal Ascendance,0,3,2,1,0,1,1,2,4,3,Dagger; Staff,Tome,Cloth,Cloth,"The Archdruid is the ultimate embodiment of nature's power, a legendary figure who has mastered the ways of the natural world.",archdruid.ability.fourfoldsurge,Storm,3,6,ability,Fourfold Surge,1,90,archdruid.talent.storm-aspect,Spend at least two distinct Harmony aspects for their typed nature riders.
