Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.mana-rupture,Arcana,2,2,ability,Mana Rupture,1,,mage.talent.arcane-fundamentals,Deal damage based on the target's remaining mana.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.polymorph,Arcana,2,3,ability,Polymorph,1,15,mage.ability.mana-rupture,Transform an enemy into a harmless bunny that cannot act for 2 turns. Bosses resist the transformation 90% of the time.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.manashield,Arcana,2,4,ability,Mana Shield,1,20,mage.ability.polymorph,Toggle a mana shield that redirects up to 25% of each physical attack's damage into your mana pool.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.imbue-weapon,Arcana,2,5,ability,Imbue Weapon,1,25,mage.ability.manashield,Channel magical energy into your weapon to enhance its damage.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.promotion.spellblade,Arcana,2,7,promotion,Promote: Spellblade,2,30,mage.ability.imbue-weapon,
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.enfeeble,Occultism,3,0,ability,Enfeeble,1,,,"Cripple your foe for 4 turns, reducing Attack and Defense by 20%. Hit chance scales with the caster's Intelligence against the target's Constitution."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.blinding-fog,Occultism,3,1,ability,Blinding Fog,1,5,mage.ability.enfeeble,"The enemy is surrounding in a thick fog, lowering the chance to hit on a melee attack."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.shadow-bolt,Occultism,3,2,ability,Shadow Bolt,1,10,mage.ability.blinding-fog,"Launch a bolt of magic infused with dark energy, damaging the enemy."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.inflate-health,Occultism,3,3,ability,Inflate Health,1,15,mage.ability.shadow-bolt,Grant temporary HP that is consumed before real HP for 3 turns.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.enliven-dead,Occultism,3,4,ability,Enliven Dead,1,20,mage.ability.inflate-health,"Outside combat, raise an undead version of the last defeated non-boss enemy after a Charisma/Luck check."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.talent.forbidden-studies,Occultism,3,5,talent,Forbidden Studies,1,25,mage.ability.enliven-dead,"Shadow Bolt spells deal 20% more damage, and raised undead companions remain for 50% longer."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.promotion.warlock,Occultism,3,7,promotion,Promote: Warlock,2,30,mage.talent.forbidden-studies,
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.conjure-blade,Conjuration,4,0,ability,Conjure Blade,1,,,Call a level-scaled blade from another dimension; its damage uses the caster's Intelligence instead of Strength.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.mana.conjuration-reserve,Conjuration,4,1,mana,+25 MP,1,,mage.ability.conjure-blade,Permanently increase maximum MP by 25.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.conjure-animal,Conjuration,4,2,ability,Conjure Animal,1,10,mage.mana.conjuration-reserve,"Outside combat, call a local animal that fights independently for a short time."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.talent.binding-circle,Conjuration,4,3,talent,Binding Circle,1,15,mage.ability.conjure-animal,Increase Defense by 10%; conjured and summoned allies gain 10% health and damage.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.conjure-shackles,Conjuration,4,4,ability,Conjure Shackles,1,20,mage.talent.binding-circle,"Attempt to hold an enemy prone with dimensional shackles for up to 3 turns. It resists with Dexterity, then attempts to break free with Strength each turn."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.conjure-potion,Conjuration,4,5,ability,Conjure Potion,1,25,mage.ability.conjure-shackles,Conjure a location-scaled Health or Mana potion. It cannot be used in town and enters a 50-step cooldown.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.promotion.conjurer,Conjuration,4,7,promotion,Promote: Conjurer,2,30,mage.ability.conjure-potion,
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.reflect,Universal,5,1,ability,Reflect,1,10,,"A magical shield surrounds the user, reflecting incoming spells back at the caster."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.sleep,Universal,5,2,ability,Sleep,1,15,,A magical tune lulls the target to sleep.
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.boost,Universal,5,3,ability,Boost,1,20,,"Supercharge the magic capabilities of the target, increasing magic damage."
Mage,Base,,,0,3,1,0,1,0,0,1,3,2,Dagger; Staff,Tome,Cloth,Cloth,"Mages possess exceptional aptitude for spell casting, able to destroy an enemy with the wave of a finger. Weaker and more vulnerable than any other class, they more than make up for it with powerful magics.",mage.ability.mirror-image,Universal,5,4,ability,Mirror Image,1,25,,"Create an illusion to fool the enemy into seeing multiple of the user, sometimes causing the enemy to target the wrong one. The illusion lasts until until the user is hit."
