Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.snake-eyes,Comebacks,1,3,ability,Snake Eyes,1,75,rogue.ability.zephyrstrike,Spend all Misfortune on a weapon strike that blinds on hit.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.cheat-death,Comebacks,1,4,ability,Cheat Death,1,80,rogue.ability.snake-eyes,"Once per combat, Misfortune can help turn fatal damage into survival at 1 HP."
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.cheat-fate,Comebacks,1,5,talent,Cheat Fate,1,85,rogue.ability.cheat-death,Cheat Death gains 10 percentage points of success chance.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.break-the-jinx,Comebacks,1,6,talent,Break the Jinx,1,90,rogue.talent.cheat-fate,A successful Cheat Death applies Jinx for one turn instead of two.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.keen-eye,Cunning,2,0,ability,Keen Eye,1,,,"As an Inquisitor, you can gain insights into your surroundings."
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.master-lockpick,Cunning,2,1,ability,Master Lockpick,1,65,rogue.ability.keen-eye,Unlock a locked chest or door while carrying a Lockpick Kit. Master technique lowers the kit's break chance.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.disarm-traps,Cunning,2,2,ability,Disarm Traps,1,70,rogue.ability.master-lockpick,"After Find Traps stops you, approach again to attempt a DEX- and depth-based disarm. Lockpick tools and training improve the chance."
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.sure-hands,Cunning,2,3,talent,Sure Hands,1,75,rogue.ability.disarm-traps,Disarm Traps gains 15 percentage points of success chance.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.dirty-trick,Cunning,2,4,ability,Dirty Trick,1,80,rogue.talent.sure-hands,Strike for 80% weapon damage and reduce Attack and Defense on hit.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.deep-pockets,Cunning,2,5,talent,Deep Pockets,1,85,rogue.ability.dirty-trick,Finders Keepers gains 10 percentage points of ordinary-find chance.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.impossible-job,Cunning,2,6,talent,Impossible Job,2,90,rogue.talent.deep-pockets,Disarm Traps can reach 95% success and failed attempts apply half severity.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.take-it-on-run,Escape,3,0,ability,Take It On the Run,1,,,A successful Smoke Screen escape also attempts to steal from the enemy.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.cut-and-run,Escape,3,1,ability,Cut and Run,1,65,rogue.ability.take-it-on-run,Strike for normal weapon damage; a hit raises Speed for two turns.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.smoke-screen,Escape,3,2,ability,Smoke Screen,1,70,rogue.ability.cut-and-run,"Create a cloud of smoke, enabling escape. Requires a Smoke Bomb to use."
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.slippery-customer,Escape,3,3,talent,Slippery Customer,1,75,rogue.ability.smoke-screen,Cut and Run grants 15 Speed and lasts three turns.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.ability.evasive-guard,Escape,3,4,ability,Evasive Guard,1,80,rogue.talent.slippery-customer,"Each time you are hit, you learn and reduce future damage (stacks up to 3). Stacks reset when you dodge an attack."
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.smoke-and-mirrors,Escape,3,5,talent,Smoke and Mirrors,1,85,rogue.ability.evasive-guard,Smoke Screen has a further 25% chance not to consume its Smoke Bomb.
Rogue,Second Promotion,Thief,Stroke of Luck,0,1,0,1,2,3,3,2,2,3,Fist; Dagger; Sword; Club,Fist; Dagger; Sword; Club,Light,Light,"Rogues rely on skill, stealth, and their foes' vulnerabilities to get the upper hand in any situation. They have a knack for finding the solution to just about any problem, demonstrating a resourcefulness and versatility that has no rival. They gain the ability to dual wield swords, maces, and fist weapons.",rogue.talent.gone-before-dawn,Escape,3,6,talent,Gone Before Dawn,1,90,rogue.talent.smoke-and-mirrors,Take It On the Run steals twice as much gold on a clean escape.
