Class,Stage,Parent,Power Core Ability,Strength Bonus,Intelligence Bonus,Wisdom Bonus,Constitution Bonus,Charisma Bonus,Dexterity Bonus,Attack Bonus,Defense Bonus,Magic Bonus,Magic Defense Bonus,Weapons,Off Hands,Armor,Helmets,Class Description,Node ID,Lane,Column,Row,Kind,Name,Cost,Level,Prerequisites,Node Description
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.deathmark,Status / Death,2,0,ability,Death Mark,1,,,Setup attacks mark foes and grant Deathblow to spend those marks.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.applytoxin,Status / Death,2,1,ability,Apply Toxin,1,35,assassin.ability.deathmark,Apply an available toxin to an equipped dagger.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.resistdeath,Status / Death,2,2,ability,Resist Death,1,40,assassin.ability.applytoxin,Increase resistance to Death magic for a duration.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.disembowel,Status / Death,2,3,ability,Disembowel,1,45,assassin.ability.resistdeath,Death Mark Setup: slash with both weapons and open a bleeding wound.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.maketoxin,Status / Death,2,4,ability,Make Toxin,1,50,assassin.ability.disembowel,Craft an available venom or Deathcap into its matching toxin.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.cutthroat,Status / Death,2,5,ability,Cutthroat,1,55,assassin.ability.maketoxin,Passive: Critical Backstab attacks have a chance to kill instantly.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.promotion.ninja,Utility,2,7,promotion,Promote: Ninja,3,60,assassin.ability.cutthroat,
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.avoidtraps,Stealth,3,0,ability,Avoid Traps,1,,,Passive: Gain an increased chance to avoid a triggered trap's negative effect; halve it otherwise.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.smokescreen,Stealth,3,1,ability,Smoke Screen,1,35,assassin.ability.avoidtraps,"Create a cloud of smoke, enabling escape. Requires a Smoke Bomb to use."
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.hiddenblade,Stealth,3,2,ability,Hidden Blade,1,40,assassin.ability.smokescreen,"Attack normally, then follow with a concealed throwing dagger."
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.surprise,Stealth,3,4,ability,Surprise!,1,50,assassin.ability.hiddenblade,"Passive: While Obscuration is active, an initiative-winning opening attack gains accuracy, critical chance, and 50% experience if it kills."
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.invisibility,Stealth,3,5,ability,Invisibility,1,55,assassin.ability.surprise,Fade from sight for surprise and defense.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.parry,Counter,4,0,ability,Parry,1,,,Passive: Chance to deflect some or all damage from an incoming melee attack. Cannot Parry while wielding a shield.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.maingauche,Counter,4,2,ability,Main Gauche,1,40,assassin.ability.parry,Passive: Daggers and Ninja blades in the off hand improve Parry.
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.liveandlearn,Counter,4,3,ability,Live and Learn,1,45,assassin.ability.maingauche,"Passive: Critical hits taken can increase dodge, stacking three times."
Assassin,First Promotion,Footpad,,0,0,1,0,2,3,3,1,1,3,Fist; Dagger,Fist; Dagger,Light,Light,"You focus your training on the grim art of death. Those who adhere to this archetype are diverse: hired killers, spies, bounty hunters, and even specially anointed priests trained to exterminate the enemies of their deity. Stealth, poison, and disguise help you eliminate your foes with deadly efficiency.",assassin.ability.riposte,Counter,4,5,ability,Riposte,1,55,assassin.ability.liveandlearn,Passive: Chance to make an automatic main-hand counterattack after a successful Parry.
